vr_id,vendor_id,vr_productcode,vr_minqty,vr_maxqty,vr_price,vr_partno,vr_deactivate_until,lastmodified,lastmodby
"903","100","84218-900","1","",".0100","84218-900","","2025-04-10 11:47:00","1"
"915","100","84219-900","1","",".0100","84219-900","","2025-04-10 11:47:00","1"
"914","100","84220-900","1","",".0100","84220-900","","2025-04-10 11:47:00","1"
"904","100","84428-900","1","",".0100","84428-900","","2025-04-10 11:47:00","1"
"3442","55","84458-900","1","","73.1900","84458-900 / 84459-900 -#1162","","2025-04-10 11:47:00","1"
"905","100","84463-900","1","",".0100","84463-900","","2025-04-10 11:47:00","1"
"3117","11","8448","1","","27.0000","8448","","2025-04-10 11:47:00","1"
"3615","88","8449","1","","28.6200","8449","","2025-04-10 11:47:00","1"
"485","100","85-01-026","1","",".0100","85-01-026","","2025-04-10 11:47:00","1"
"486","100","85-01-032","1","",".0100","85-01-032","","2025-04-10 11:47:00","1"
"487","100","85-10-010","1","",".0100","85-10-010","","2025-04-10 11:47:00","1"
"488","100","85-10-011","1","",".0100","85-10-011","","2025-04-10 11:47:00","1"
"489","100","85-20-012","1","",".0100","85-20-012","","2025-04-10 11:47:00","1"
"490","100","85-20-021","1","",".0100","85-20-021","","2025-04-10 11:47:00","1"
"491","100","85-20-022","1","",".0100","85-20-022","","2025-04-10 11:47:00","1"
"2677","11","85001800","1","",".0100","85001800","","2025-04-10 11:47:00","1"
"2678","11","85002001","1","",".0100","85002001","","2025-04-10 11:47:00","1"
"2805","11","85003100","1","","92.0000","85003100","","2025-04-10 11:47:00","1"
"4101","11","85003400","1","","28.0000","85003400","","",""
"2689","11","85003500","1","","28.0000","85003500","","2025-04-10 11:47:00","1"
"2690","11","85003600","1","","29.0000","85003600","","2025-04-10 11:47:00","1"
"2631","11","85004200","1","",".0100","85004200","","2025-04-10 11:47:00","1"
"2596","11","85004500","1","",".0100","85004500","","2025-04-10 11:47:00","1"
"2695","11","85006200","1","","62.0000","85006200","","2025-04-10 11:47:00","1"
"2884","11","85078900","1","","7.0000","85078900","","2025-04-10 11:47:00","1"
"4045","11","85100850","1","","251.3700","85100850","","2024-09-20 14:46:00","1"
"998","100","85101","1","",".0100","85101","","2025-04-10 11:47:00","1"
"3112","11","85150510","1","",".0100","85150510","","2025-04-10 11:47:00","1"
"2973","11","85152600","1","","146.0000","85152600","","2025-04-10 11:47:00","1"
"2676","11","85153600","1","",".0100","85153600","","2025-04-10 11:47:00","1"
"2694","11","85178200","1","","132.0000","85178200","","2025-04-10 11:47:00","1"
"3396","11","85183400","1","",".0100","85183400","","2025-04-10 11:47:00","1"
"2821","11","85186700","1","","125.0000","85186700","","2025-04-10 11:47:00","1"
"2597","11","85197000","1","",".0100","85197000","","2025-04-10 11:47:00","1"
"2823","11","85197101","1","","68.0000","85197101","","2025-04-10 11:47:00","1"
"2822","11","85197102","1","","68.0000","85197102","","2025-04-10 11:47:00","1"
"917","100","85398-600","1","",".0100","85398-600","","2025-04-10 11:47:00","1"
"3732","11","8650-69","1","","33.0000","8650-69","","2025-04-10 11:47:00","1"
"918","100","87137-000","1","",".0100","87137-000","","2025-04-10 11:47:00","1"
"916","100","87390-900","1","",".0100","87390-900","","2025-04-10 11:47:00","1"
"3609","88","8819","1","","40.8100","8819","","2025-04-10 11:47:00","1"
"2055","11","88354","1","",".0100","88354","","2025-04-10 11:47:00","1"
"2103","11","88566","1","",".0100","88566","","2025-04-10 11:47:00","1"
"3833","11","88751","1","","19.1100","88751","","2025-04-10 11:47:00","1"
"1455","100","9-09-0010","1","",".0100","9-09-0010","","2025-04-10 11:47:00","1"
"1456","100","9-09-0011","1","",".0100","9-09-0011","","2025-04-10 11:47:00","1"
"2577","55","9-09-0012","1","","8.0400","9-09-0012 -#1436","","2025-04-10 11:47:00","1"
"3411","55","9-11-0001","1","","2.2400","9-11-0001 -#591-N/S","","2025-04-10 11:47:00","1"
"1476","100","9-45-0110","1","",".0100","9-45-0110","","2025-04-10 11:47:00","1"
"2253","11","9-51-0006","1","",".0100","9-51-0006","","2025-04-10 11:47:00","1"
"493","100","9-58-0008","1","",".0100","9-58-0008","","2025-04-10 11:47:00","1"
"3553","55","9-61-0052","1","","103.9400","9-61-0052 -#1535S","","2025-04-10 11:47:00","1"
"2107","11","9-65-0006","1","",".0100","9-65-0006","","2025-04-10 11:47:00","1"
"3119","55","9-70-0077","1","","2.3900","9-70-0077 -#591","","2025-04-10 11:47:00","1"
"495","100","9-73-0079","1","",".0100","9-73-0079","","2025-04-10 11:47:00","1"
"496","100","9-73-0080","1","",".0100","9-73-0080","","2025-04-10 11:47:00","1"
"497","100","9-79-0008","1","",".0100","9-79-0008","","2025-04-10 11:47:00","1"
"2250","11","9-80-0006-CL","1","","89.2500","9-80-0006-CL -#1332-1","","2025-04-10 11:47:00","1"
"2251","11","9-80-0007-CL","1","","74.3000","9-80-0007-CL -#1332-2","","2025-04-10 11:47:00","1"
"2252","11","9-80-0008","1","","78.9000","9-80-0008 -1332-4","","2025-04-10 11:47:00","1"
"2602","11","9-80-0011-CL","1","","77.3600","9-80-0011-CL -1332-3","","2025-04-10 11:47:00","1"
"3515","55","9-80-0101","1","","2709.0000","9-80-0101 -#0","","2025-04-10 11:47:00","1"
"2849","55","9-80-0102","1","","902.0000","9-80-0102 -#1631","","2026-05-15 10:42:00","1"
"2727","55","9-80-0104","1","","402.9000","9-80-0104 -#1334","","2025-04-10 11:47:00","1"
"504","100","9-80-0107","1","",".0100","9-80-0107","","2025-04-10 11:47:00","1"
"3145","55","9-99-0008","1","","8.5200","9-99-0008 -#738","","2025-04-10 11:47:00","1"
"2101","11","9-99-0051-CL","1","",".0100","9-99-0051-CL","","2025-04-10 11:47:00","1"
"1727","100","9-99-0053","1","",".0100","9-99-0053","","2025-04-10 11:47:00","1"
"505","100","9-99-0232","1","",".0100","9-99-0232","","2025-04-10 11:47:00","1"
"2199","11","9-99-1317","1","","1389.0400","9-99-1317","","2025-04-10 11:47:00","1"
"1981","11","9-99-1325","1","","1741.0000","9-99-1325 -#1502","","2025-04-10 11:47:00","1"
"3374","55","9-99-1326","1","","161.2400","9-99-1326 -#1636","","2025-04-10 11:47:00","1"
"508","100","9-99-2154","1","",".0100","9-99-2154","","2025-04-10 11:47:00","1"
